I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.5387456382544205,0.6780144581299881,0.7808934560071534,0.47043477542826784,0.4707711310738002,0.8074947719896455,0.574887606620286,0.44667439239909984,0.47660956351942185,0.448037296820122,0.6178021610335795,0.6743564541366787
0.5534976847813773,0.6969954320037958,0.778781376252191,0.48678597911956495,0.4603143655526443,0.799138271149545,0.568053488959116,0.43848464876206594,0.4726071773647956,0.4325192854936268,0.5970070467566105,0.6583760278815467
0.5726532422751827,0.7149709852672043,0.7802382660902026,0.508733985817476,0.4476925525902067,0.7977015977037945,0.5624134141339467,0.4300026961756312,0.4728272412089456,0.4178653314895648,0.5832393341656484,0.6416293186298249
0.5906109463498235,0.7242460222125754,0.780078650104318,0.5081297635697306,0.4499812276568896,0.794816936375766,0.5300765583795564,0.30799939067970866,0.41294054179786005,0.39969570417854916,0.5695072896375811,0.6249477796077333
0.5924236362872548,0.7388904274770213,0.7890799346038538,0.521690616792849,0.42927247618098713,0.799298790041722,0.5051575530864251,0.10715652599946676,0.33671056783342124,0.40496907730035986,0.5864664486444089,0.6219561576171403
0.600145842651073,0.7544639234993474,0.7871263815713428,0.5251638091502224,0.4232373918383291,0.7844390766047238,0.49596806434693175,-0.24002966371313844,0.05175403783555673,0.43259729881309816,0.6032745773576473,0.6234346052703995
0.6018037564798375,0.7624674395406995,0.7893171491423955,0.5320226436058559,0.40510561846323495,0.7835619762550603,0.6034336498773315,-0.30966553514592804,-0.395872111381502,0.4628539727425645,0.6304846816165992,0.6284265507928046
0.6017521057037153,0.7630068981222201,0.7813212693014686,0.5518108253986769,0.3824303991696265,0.7852391676471074,0.7186759945781488,0.2984133498153358,-0.46230343043012084,0.49035458506875357,0.6371629472265163,0.6524030763391396
0.6016720955877422,0.7622352845724123,0.7796494232179513,0.5781575777038166,0.3640153927599475,0.7787520111427022,0.6335501038725901,0.9616548603653288,0.13166105306295073,0.5270888701858486,0.6675469519867723,0.6911297598127901
0.6014513924432701,0.7635992899766669,0.7794298942380639,0.6017855467998426,0.3264518861322164,0.7660372354904743,0.45168167013644955,1.2008497408565142,0.8910797085728788,0.5416917570097921,0.6861836198126413,0.7103029802449086
0.6041427856554075,0.7563548702980777,0.7799824525562314,0.6331527029599602,0.2955884682334023,0.7708934364987678,0.40294724402955323,1.1679775771321952,1.2822834453840324,0.5437325002291744,0.6877675702662686,0.7238170112912194
0.6114032723238877,0.7562501084046097,0.779290253715439,0.6641657629528543,0.27163303019937585,0.768559203757656,0.4840643423823622,0.9692241202286093,1.1912378756431818,0.5404452171980174,0.6842524312226934,0.7266096867388739
0.6092095319805285,0.7638837595672306,0.7800679613869077,0.7052516615003321,0.2455540588480608,0.7619264178203874,0.5652305490987858,0.6952608318582116,0.790296058905833,0.5463965036405678,0.6896521733475012,0.7280941625612388
0.6110679590287719,0.761956566786096,0.7792198286436286,0.7415285759830459,0.22365254562383144,0.7544376021182093,0.5598231357734447,0.4727418465096786,0.4898935444944101,0.5503500049310476,0.6814966036322155,0.7182754189438831
0.6092448758631832,0.7632936485269957,0.7801418902137014,0.7637240735516524,0.21897799067391055,0.7471892675472072,0.5372331080539852,0.35367550088496413,0.35349377900186285,0.5486457205056636,0.6957494228915592,0.7252172833849286
0.6112129065290204,0.7622241528867149,0.77912643711001,0.7886078726931457,0.23643034139166913,0.738961852963403,0.5328490729211608,0.31838559928498317,0.30480898924993227,0.4961528721428677,0.5799130844416247,0.746416893884092
0.6087663025513906,0.7631413855971604,0.7802791646112718,0.8064025634375838,0.28359212118560356,0.7139620810613692,0.5386211690129756,0.291705189967229,0.27215471950212716,0.24728526961762134,0.06439565454104464,0.6883467105739197
0.6156163235211783,0.7623212553668309,0.778888027179877,0.7857408926331849,0.334311671860268,0.6973679174091366,0.5549664965190648,0.27793342633470625,0.25320125359185625,-0.4240811096819005,-0.7968194519894234,0.2773787664536823
0.6187853933301555,0.7630751253300212,0.780828684141066,0.733859441506117,0.3800168176393566,0.6958625143502534,0.5603987283487433,0.24705935177237598,0.23279673883049404,-0.8952974158596233,-0.953324346269982,-0.46670171962923385
0.6188004743517981,0.7623684606014255,0.7747050940906097,0.6855764893277438,0.41940590436462555,0.7092102682466799,0.5656176318075796,0.23206640097664258,0.20470606353704948,-0.30120092231789286,0.2570456537012193,-0.6428896440669736
0.6193013182026424,0.7630405484024455,0.7709790746104241,0.62679863257443,0.44931180646110636,0.7323534776937755,0.5767093271485502,0.20673341440861315,0.1665825126357271,0.8854285675707863,1.2769502784788462,0.3822452303237625
0.6356207677962645,0.7623942180243404,0.7699729312968181,0.5798844620140058,0.45768672192263715,0.7483439590571143,0.5886616332327158,0.18653957986631836,0.14229574612068424,1.399216186043751,1.3104434716147568,1.2475158952221341
0.6310940995773843,0.7630212069629189,0.7558846206306825,0.5458892401850769,0.4609202314039353,0.7624410711977656,0.5974270239033872,0.15093153933975706,0.11460560819032786,1.216359435816198,1.028431175678951,1.267329765438614
0.6332683443960987,0.7624087373881897,0.7472810537429204,0.5272329551407957,0.47403257958548667,0.7648510085652391,0.6118906320193562,0.1144080708173636,0.08936699567458939,0.8533477970336192,0.7530227634772555,1.0008279203214643
0.6362028195752153,0.7630104080707575,0.7453904119275565,0.5153170861621027,0.4742084522265414,0.777097333609919,0.6235491863178841,0.07136790967570313,0.04663710002151117,0.5679717272708487,0.6181194460741671,0.801353066693416
0.6353787079503951,0.7624166056202455,0.7459940231534063,0.5016293416767362,0.47503714270468494,0.7782436438019333,0.6335261406535074,0.019974283265606914,0.00400725569823832,0.4181500771399013,0.5617426597239275,0.6816178632948064
0.6356158433133623,0.7630048840175457,0.7454785668757502,0.5082437015093184,0.474073339932349,0.7880230935307301,0.6597529976567589,-0.031701307787041194,-0.037517905041761834,0.3672612947431671,0.5320231958528302,0.6371422457576121
0.6356943964641825,0.7624202363053175,0.7467157306925374,0.49367383661312386,0.475120025819514,0.7956607844748615,0.6807995215432313,-0.0984332097749188,-0.07363510903591337,0.33340298337717755,0.5056793137652338,0.5967115902308141
0.6353968315610585,0.7630027909792131,0.7533686757302221,0.49107721905431845,0.473983719751325,0.7978884419945735,0.7188901612934133,-0.16135126632170774,-0.12158587703029244,0.3198040954433947,0.4714720588570686,0.5788390943420281
0.6358714010920888,0.7624210636963117,0.7463663125603743,0.49190200907338694,0.4752299457879139,0.7783466764342253,0.7613750815267426,-0.21958278582207483,-0.17177365103137804,0.2745502855727049,0.437981238659655,0.554704561023282
0.6352532721877993,0.7630030976501766,0.7543508491350219,0.4908478421501295,0.4738439613907895,0.7714103877158915,0.7907458970818043,-0.25715116533609056,-0.1941962779779101,0.248287224799995,0.41120451757902043,0.5285045103181927
0.6357381929169565,0.7624193001751551,0.7532837040919564,0.4972916107176906,0.47541368032955245,0.7677293117842203,0.8289595698782176,-0.27085075387067414,-0.21488580757862719,0.20943860598509928,0.38013413020552006,0.5084695513578831
0.6266962642369627,0.763008692964556,0.7618711162763666,0.5002821243705946,0.47358913448215534,0.767946531756412,0.8533516112484254,-0.25545381665018363,-0.20647110799207224,0.16684698706722123,0.35968646385198655,0.4854899196841464
0.6326699556378667,0.7623946859661624,0.7735702251853095,0.5046513250510993,0.4758023384009369,0.7714736050070488,0.8657076780041685,-0.19428307198355846,-0.19357549777422284,0.13096846090689387,0.30007510229769796,0.4472566822761029
0.6360482911699062,0.7632333027769678,0.7645310294296275,0.5098020678874005,0.4728677722611053,0.7719922072549515,0.8506737798665204,-0.10676405506190499,-0.13518888949208438,0.09157628847429383,0.2654703406608539,0.3999153124140228
0.6355279843938226,0.7700114922818281,0.7675395112752166,0.49817318484884965,0.4784144473682367,0.7652804875767972,0.7994255855324,-0.01029053542088046,-0.06738354392711021,0.011236457452429731,0.201129783291326,0.3376026223275727
0.6354722196347696,0.7717499156926481,0.7719279698297073,0.4906353240734513,0.47999146024408834,0.7674753483708738,0.7489397895911839,0.10703561168824297,0.010650035715751929,-0.04438104955199929,0.12931289382240327,0.2811699245202404
0.6358518712850092,0.7707170649543323,0.7709148559240196,0.49622846693833134,0.4793954854223708,0.767656114589922,0.6797810673569061,0.20936076710302567,0.08989836290334742,-0.11361137096052835,0.0569302870703152,0.21310490820027303
0.6351973777082359,0.7716159530137097,0.7636359060580793,0.5009293551469852,0.48335055171590985,0.7612185076564062,0.6455693391526105,0.25971396371990596,0.14934637153952618,-0.20418363367576742,-0.04621100958887306,0.1531466945701741
0.6361196081015024,0.7708694061744308,0.7666647135999748,0.4994166691939742,0.48352389674332397,0.7635724782615868,0.6241168377775045,0.30201696777354337,0.21126491650464543,-0.28721917521873996,-0.14205618590630142,0.04101905937822506
0.6280254859170317,0.7686533993050376,0.768374972689044,0.49355103315243054,0.4817655654316888,0.7621678549451388,0.6064316951134455,0.33500685263925795,0.24996221806086724,-0.36517622825942647,-0.22984757195690306,-0.057129790892456137
0.626917544096789,0.74594030262206,0.7386587034848497,0.49056369884620127,0.4884000015662214,0.7630450471029776,0.6008858705281812,0.3437404939615149,0.2842410706705565,-0.4497507919254813,-0.3278796827648358,-0.1648194355658516
0.603335015269203,0.7153609701802397,0.7337718209761659,0.49229476884229156,0.48761067440471695,0.7625466717317415,0.5956862759401175,0.37119058116959325,0.304826913344541,-0.4945630956790112,-0.3746972101675863,-0.2543461430149379
0.5711915136341239,0.6995529913268027,0.7532681493373323,0.49080933596376963,0.4890293571750829,0.7627180091153032,0.5912392195813108,0.37345403790437465,0.3241196663292217,-0.5187524059738373,-0.39483207465145437,-0.3206941319059909
0.5517775792817443,0.6904435417916774,0.7550310839818488,0.492304006352367,0.49191332238784163,0.7628844196477992,0.5789890234976699,0.38244906701287457,0.32176187692632985,-0.5041643047203583,-0.3306733249052659,-0.32908012272649484
0.5404868616614819,0.6888064872098976,0.7695683995609278,0.4900364324679105,0.49775621169312845,0.7571322414420697,0.5748741296591302,0.3800930453473074,0.3188983173241667,-0.4274810501113561,-0.21245689310981558,-0.29389403338287
0.5355039446236957,0.6972323874484889,0.7941229215273493,0.4834634953186968,0.5003178022629063,0.7625723239850895,0.5778348922356863,0.382794525526065,0.31920675182206254,-0.28090862289930324,-0.04748728152877964,-0.17479371255936443
0.5413333495661994,0.7100147154722743,0.8206444608187778,0.4828409139497206,0.5005436699018326,0.756824956564161,0.5720397953570618,0.379187310708408,0.3301019508118014,-0.1329508239682874,0.1380030289699849,-0.020142451251507796
0.5466088245734142,0.7498400140428789,0.8371346896305409,0.4830156751615823,0.49652234073840795,0.7533631744634742,0.5682275297713493,0.37459721152478803,0.32600971862939404,0.019657794140295077,0.30633034303365175,0.1871862245729905
0.5709900985935582,0.7776863042063905,0.8146366798261339,0.48836701932986387,0.49170292116362074,0.7552839073828342,0.5645651722389468,0.37092995727769035,0.3186326863272985,0.1428048882699389,0.409586965456806,0.33243601636527736
0.6069257751988777,0.7967316736219624,0.8136796344103302,0.4928736006707163,0.48817091438017046,0.7620538003916827,0.5591809917464121,0.3772869671960265,0.3191745310160312,0.22160970541905015,0.481856360600845,0.4465998559574601
0.6345534361493688,0.8172426973178102,0.804795713516512,0.4903041549794761,0.4884099577995306,0.7630664853652478,0.5540185266436298,0.3798437637577428,0.3194859785349515,0.2937521522131713,0.5573897991916402,0.5068123048450512
0.6396188755634069,0.8309232621388633,0.8054597708464925,0.49301928246136417,0.4896847799112948,0.7621717593415194,0.5503197687538529,0.37696809627581235,0.33231117950763617,0.3574712428031084,0.585956322775461,0.577902064605633
0.6479813046576401,0.837831772162789,0.796435192889712,0.48792972229767173,0.48425479552034234,0.7678021183530227,0.5590446980530411,0.3805439053280485,0.335477442928402,0.3692662516215053,0.5982061090091846,0.591026260356517
0.6566215867580694,0.8399176101595852,0.7973227230262967,0.4852431332983146,0.49115047002089524,0.7723390844965426,0.5596795103757961,0.38432636266708753,0.33823354738979966,0.4009652543383637,0.6203711792864612,0.6250556987518406
0.6712185009506928,0.8377489029838484,0.795756326611886,0.492070421015322,0.4809825396800367,0.7701613713577122,0.554404852679883,0.3895860386067517,0.3555737019486106,0.3925555370826573,0.6056325059615217,0.6145820314578174
0.6660446232173143,0.8407941892027159,0.7977555378226642,0.4912983228380477,0.4846042663332562,0.7725220657379998,0.5514507154236116,0.3905813336266355,0.35841643660746225,0.41244854076532367,0.6127206577602585,0.6466256054675864
0.6532768119963239,0.8136963522875058,0.7983402341467101,0.49166502529221984,0.48175736510019934,0.7657554316305145,0.560969912808327,0.38858374709950677,0.3713171558228798,0.3921724212361909,0.5981306501981679,0.6339262906921375
0.560643869991376,0.7530615062866272,0.6945541844189318,0.49132345498781727,0.48417894925011046,0.7628785467746172,0.5506950667114631,0.3927121071968071,0.3757461206042807,0.4064160361217497,0.6145563316793006,0.6398813440849282
0.44194064681743384,0.4216995878493364,0.29601715142951585,0.5020012637671957,0.48209031398842606,0.7577046800393792,0.5517506752970347,0.39740744299534375,0.3800249711147048,0.3852603607182382,0.5986860962337426,0.6176657334037584
0.44809126278067735,-0.0943375442161697,-0.08879149965080448,0.522343883910224,0.4830435752546015,0.7326162010566013,0.5497918434185868,0.40671997876930654,0.38778772826298846,0.4019818736069664,0.6184258765793305,0.6487585094183499
0.6602581308800767,-0.18122709675101353,-0.10018581229323513,0.5381381366458495,0.46476103954111603,0.7322457516936128,0.5520494255730837,0.40416297169110765,0.3987609910323507,0.3900052960346109,0.605206869042372,0.6321685828191277
0.8808470671218769,0.21782801987123246,0.24598124177275846,0.547543323822841,0.45859465835982677,0.7383207884656225,0.5430317848447516,0.4028427307847275,0.3920293635095898,0.40825475518051746,0.6290266877072348,0.6570626346810167
0.8946158115419742,0.6380015016459347,0.5615020757673501,0.564017598920772,0.4466390626617093,0.740233671960262,0.5429795199386269,0.4067862206751452,0.39444773910188696,0.387196267767025,0.6106964727690494,0.6295867727757825
0.8197984408386089,0.8448237970262419,0.6887988224186747,0.567546034968125,0.42003193171245823,0.7668170313169251,0.5414479125987218,0.40750730044614886,0.40221134525928953,0.430337236005845,0.6411573214670914,0.661160400361086
0.7202237509961952,0.8544151930958093,0.7113810152719947,0.5521053690386002,0.40535855072897,0.7953595617783722,0.5435902239689151,0.40543848573914076,0.4028816718871484,0.40979267373538425,0.6114180978698682,0.6341953339020292
0.6660830247538675,0.808619573681208,0.7522089654868052,0.5337358572135766,0.43417113968520177,0.8264757214340331,0.5354188419932232,0.40903370967156133,0.40254215434208707,0.4594386243309988,0.6514031610504188,0.6748578462521394
0.6525035263413658,0.7866551290454481,0.7832952730309258,0.5119064155444111,0.45890843104379364,0.8290363441814835,0.5316323739377451,0.4008864670824572,0.4016906122460612,0.4280480690622886,0.6317936709479226,0.634289647540129
0.6259021683733322,0.7884086330867797,0.7877785808110919,0.48040945484175246,0.4668801310976634,0.8328816121745121,0.522874264968688,0.40881801859331235,0.40685329705361,0.48418244298078367,0.6904604542520113,0.7032205239828772
0.6194721413167418,0.7890222332484511,0.8004024212143217,0.4602025753266504,0.47849097728974904,0.8269787374111442,0.5284243956404594,0.41193607241983143,0.4089840196859179,0.4242054381855372,0.6122632541024052,0.6317152737709482
0.5886988095639342,0.7834086050148406,0.8023134595065913,0.4423485479201391,0.46801743801308043,0.8368372668829778,0.5223972679409491,0.4088987078274978,0.42923886370202424,0.5482297718021917,0.7500196596223379,0.7647936425361951
